src,dst
233508045,232952623
230645818,16555074
234421612,106320178
230523211,230529019
232634267,230457864
31730208,40577596
219986489,166890898
230422119,230639670
75604930,232683078
232345696,230456623
75604928,75604969
76865962,231452610
230455750,76864781
230411268,9367470
13327496,231994184
230518029,230518028
232427764,232431395
230353892,2706899
231990479,232377127
230339739,230350799
230650426,230531176
230565413,230683551
232902590,232416954
232431906,25477738
232419645,232419651
215701791,232348123
3878742,195237909
230459870,230575202
230641062,227325097
88669593,59854984
230543266,80045906
230406812,232438397
230570629,232020687
231181199,231269959
230441655,230441712
40537914,32477883
3154628,232913899
87823127,87823667
28734348,232404252
75604685,223133003
230455570,61693869
230336139,27405707
232958812,88003736
11343564,2311555
45973020,219821407
76867055,230531926
230458652,232907894
232890435,75332827
122282643,230456623
232956032,230683551
232698829,231754427
230647332,32477881
230411213,230411209
57714315,232367959
234461480,28850502
232011826,232016530
51140227,71369866
101977512,3753099
232034934,230438474
230431949,2717498
230472241,232544880
230467684,230467689
230330114,90545645
232441180,202250908
16742787,39617080
234469735,31951523
232009703,232009704
230346949,232012569
123599272,232393326
230530295,232031824
232900448,23316173
89273,230468668
105601443,230642359
89273,230468013
230578978,87889628
232034707,230404574
232008502,232431883
232446666,231506238
232431898,2758467
71369866,3239815
230472266,230472372
230543148,230543022
232004056,232004055
232034945,230438482
232009328,232039861
32994941,230523228
232431906,2758467
232422961,21063788
89273,49960790
76865975,76866764
232698829,206184636
22508445,230643403
232112188,36411953
230547914,230547921
231028597,232438397
232018627,230427094
230847032,230847499
232352911,231995696
231004407,232438397
230329633,230601403
230457908,208535061
230336134,27405707
89449021,230646172
232072021,230470024
232071123,49960790
230420340,28417968
230526908,230526913
232375027,2785734
3276131,230571469
75604072,232070463
230333626,230602355
232010190,230439266
71373717,22179034
199832162,35812044
76866755,230543266
230411347,223263
230414080,77940580
232818761,230629465
230530316,2881273
230645823,230647320
230468274,212358817
232353291,232451413
232903067,2785734
232034651,232469426
232010764,22772203
75597794,75597872
3399422,3420267
232342208,232342206
232661363,232661365
232379155,87889637
230459327,230459333
230594127,91692789
37234006,210067825
70135502,232073792
39617081,267262
230403088,232465856
230339212,230348187
23812310,195237909
75603992,87823701
232037097,230531148
230336254,63437050
232070463,230529009
231993593,91291055
232010309,13373033
232339516,232339513
231993295,231995064
230444461,230444448
230602321,1582516
75597872,230411713
218540895,218540897
232022782,230575895
230589243,232634737
232034264,232437954
230473474,230473461
34549314,13010718
7653453,232466597
230400883,6144428
231260852,75600866
208530489,232010792
101737475,230336259
232348835,5348035
89273,230552327
232441174,232440939
230349412,231426504
232421815,232422626
230591610,230594119
232007310,230697477
230659454,230659455
37233995,232926670
232686668,232007419
230650911,230650916
75604333,14162262
230444461,232895198
75600712,75601042
232895863,232910262
1913117,49960790
232346254,232029206
13812983,188388974
31181479,230414544
231192341,2758467
7198144,230575530
230464751,232457179
2850007,231180585
230530826,76867073
230847053,230569483
89273,230469214
232009692,232009696
232018188,31175224
232926670,13272599
75604029,232069834
232354197,230468041
230543161,80045585
232419978,232419983
226906065,195225286
230409245,230409244
82304496,62278114
230349415,230530333
232067352,75601051
3405488,230946692
89273,78275238
230575941,232472440
232470461,27404202
89273,230552328
3406800,32700972
230438468,230438466
230400464,230400088
3386635,230448737
232897311,40426008
3780600,230405052
89273,230639670
33404530,24673782
230531153,2881274
230530229,2881273
2714068,2714004
223097308,232903075
230663221,230437616
232432895,2880930
230459327,89682133
22772203,232023544
230439620,28023222
230411299,232910950
3881497,232456360
60632326,230463874
230406773,232438397
230448391,102029923
5760273,230594088
230445153,230529174
89941897,2893861
212358818,212704382
232651625,230670387
232673917,233599200
76865950,230919409
9425781,34300577
3757070,3767838
230592103,230645783
230455558,208534944
230459930,3272544
232374638,230550385
230602321,230530186
232898036,232409485
230541534,230549463
230658167,2574356
176351469,234439569
230474094,2881273
231995679,230473477
230530186,2881273
230578968,230406008
232017782,2880130
230619786,232438397
230518396,232012571
232404249,71450567
230594649,232672940
230588663,27405707
230351519,230658528
230451738,230451730
230437678,60346552
234472020,234472023
232399292,99248471
231193359,230548642
230425275,230425274
37231354,37233995
3881912,3881930
234445407,234472020
230439620,232907272
234068812,28734348
230400467,230405609
230428645,33112293
230452813,232903605
232046031,232349483
230457868,230457444
7550622,230423321
20306273,234016633
230847045,230847079
102664424,230438870
13150790,232035697
230523212,230529016
230465387,213736062
2920819,63113839
230424242,230428184
34108677,232068053
203817147,230674595
230520120,230520116
230413257,232438397
230467692,230467689
3875725,232438397
75598057,230531165
213007221,230422126
230595899,232675746
232018270,232348119
230530174,2881273
3435817,3864947
232421833,205400911
232363570,232940307
230519651,52388393
87955811,22873295
230339656,230601403
232429046,232465858
230442138,230459339
75598038,76865956
2850408,3406989
232033970,232033968
230451706,230451698
11354515,31175212
232449663,51053386
231193618,87889652
203813318,213732751
230459905,230459884
230594171,43560505
1913117,13239490
32013060,230552370
232608734,233997266
2893846,195447730
232037098,232037097
230593193,232003676
230592895,232639665
230592194,37232705
230548642,230548640
230531130,2881274
89273,230646558
65676552,76668504
9763856,66610477
230534545,230535042
232342220,230457868
82166991,232059241
232904579,232439983
230453429,230453424
230541536,230541534
31190284,87395840
75604388,31099729
76864777,76866551
80045313,230544157
230452736,230452731
232431893,2758467
232673920,232473518
230650916,232908843
230411283,232438397
230576811,232470706
42095182,230389689
232431926,2758467
2519909,198362184
230586770,81270779
232017807,232910950
89273,232073792
230440541,28168777
89273,14558439
232072009,232458515
230442471,2881274
232031789,232031788
232444502,230523211
2893846,234088748
100197901,11108
3986907,232009503
230530386,2881274
230445150,230445148
230590935,230464746
230428237,232438397
230437640,230437634
13773644,208530489
230434027,3874438
230427475,3906204
231993743,16027454
230546647,87823736
230594531,3403080
232661965,68588132
3907270,76865989
21696455,293323
230530183,230445159
3880576,3880066
230547979,230547983
230438852,230456375
230512126,230524970
230530290,2881273
232956027,233775069
232396277,231141205
234002839,232958826
75600726,75597403
232907272,227338369
232022494,232022496
230437613,230649815
230522875,230523228
230469214,232923173
3416106,54732016
89273,231028831
230390966,230531645
33053378,37530250
232431873,2758467
230403082,232465856
232346075,2910383
232419632,13150773
230457868,232011855
230401741,230401750
230941366,232054853
95765298,232472255
230455959,75598438
230450254,76865983
33527989,80045320
232054861,232054853
230549953,80045938
86842626,232377112
230602666,230459149
10502209,230659434
232014178,230470024
75598646,76865944
231180839,16640457
232465856,232468568
230649772,230528724
3399363,230847045
37231289,230438751
219844314,3907811
13341989,232956027
3880228,232438397
230648169,102611544
75600742,75597541
230599192,27405707
230439273,230439290
232006620,232438397
230530267,2881273
232431875,28583462
183378998,231754078
232443223,232472215
231995687,230473477
230439439,230439437
32700972,232444878
230576483,230424253
230521273,230522104
230548606,87823683
76865960,76866758
230530176,2881273
89273,230970140
35516310,90432780
230459282,232900729
230473578,60492027
230348270,88126201
37232641,37232677
232703120,232383230
230418055,230452293
89273,3903937
232006915,232006911
230336139,232549864
230429080,232896849
89273,230527331
230946692,230946408
231993295,230444845
232351322,232680982
230659434,230458967
231997599,230473481
230658155,230659121
76866559,88633928
230465664,230465660
4947961,4947958
89273,230537142
232353514,227276884
89273,230465641
232406377,230670910
200937694,232038138
232040299,232040293
232953069,232367889
230577432,230451739
230473599,59397801
232035698,195233844
3775711,230433803
230645770,122803889
87889630,87844658
63454082,76866421
75597538,76864773
14090184,232654981
232359149,23518684
232066385,230438852
230336235,230442067
232431904,2758467
15478526,232029206
230724244,230570337
230547572,87823707
3810990,232446409
230512126,230511920
89273,10144677
232034934,230461032
231169665,230901166
230548677,80044109
230439301,232403123
37234004,14351284
232431851,2758467
232673585,233599189
37232603,75607139
3876945,3880117
232359167,232050845
232631398,19128841
232007347,232007345
232632082,230579563
232467634,230537133
230550407,116946373
230439284,187275502
230473468,230473461
230646558,232435643
232958812,214659180
232471909,232406370
232472581,230523211
230451698,5703544
232431925,2758467
230436742,230436739
230439994,102054110
230409254,195237909
232951115,232416473
232639918,231573972
232353289,232470342
76865958,230548693
230438483,230439442
230348615,2881273
75604325,230459331
230415432,232438397
230423018,232438397
232018276,230456623
230680288,230529165
81389320,230406773
230455578,57517680
195225286,233627074
230596499,230598489
232019369,232374913
232034952,230438477
230683180,230539732
89273,233229832
232432896,2880930
230403143,2881274
37232699,230439026
230542761,230542768
232046508,232061267
87823698,87823763
230528718,230528710
89273,230394594
2755110,5679647
232544949,230566427
232432897,2880930
89273,33809076
232468870,230521271
230340253,43560505
230530279,232357012
231029351,232438397
232914298,38633795
230349418,232009345
230530241,75605128
230602655,230659456
89273,230468671
75604024,232064655
232899179,232403748
232346253,230457451
230411201,89638436
28734348,232952604
232897316,87460662
1913117,209968186
232070826,232923963
231994093,34300577
230456382,230692824
75600709,120695667
232011826,20798997
231990435,232903605
230444456,230444448
230456630,86313536
232446211,226861434
230455738,76865949
232418399,232418396
230473479,230473461
230598489,79642404
231992552,232376720
231026116,232446202
218536996,232403775
230593221,230593717
230946692,3768941
14843991,232460557
230602343,232634737
230458605,230458597
232034936,230464769
71136742,233599181
89273,206142478
230529042,230529040
232629400,232027325
230602633,43560505
89273,3925147
230452481,3880693
230333927,232004444
67397959,230463878
230658158,230700937
3319044,27917878
230459261,230647742
230455752,2881274
230465364,230465357
72853746,103994673
230647320,232438397
14090056,232438397
27420011,28181913
230459083,230459078
232462210,232462285
3406989,27405707
232910217,151305811
230437633,230438476
230438488,232904582
232023170,232023174
231028826,232438397
230446331,71373984
232431901,2758467
2863012,230471902
231992576,232438397
232007412,233591710
232031833,230414073
57517680,231193985
230325937,83251669
